,class,path,1,2
273,Fulica atra,data/images/fulica_atra/cropped/200544381.jpg,4.3623137,-5.1928205
274,Fulica atra,data/images/fulica_atra/cropped/200229081.jpg,0.3767627,-6.037783
275,Fulica atra,data/images/fulica_atra/cropped/200229071.jpg,1.4473387,-6.6586695
276,Fulica atra,data/images/fulica_atra/cropped/200196171.jpg,0.8434267,-5.094919
277,Fulica atra,data/images/fulica_atra/cropped/200108281.jpg,2.905655,-6.1628423
278,Fulica atra,data/images/fulica_atra/cropped/198665711.jpg,1.4909296,-5.162562
279,Fulica atra,data/images/fulica_atra/cropped/198644951.jpg,-0.46720356,4.090648
280,Fulica atra,data/images/fulica_atra/cropped/198605751.jpg,2.5540285,-6.884345
281,Fulica atra,data/images/fulica_atra/cropped/198033071.jpg,-0.22624922,-8.141005
282,Fulica atra,data/images/fulica_atra/cropped/198033061.jpg,0.020257825,-5.964249
283,Fulica atra,data/images/fulica_atra/cropped/197649041.jpg,4.255457,-1.6716713
284,Fulica atra,data/images/fulica_atra/cropped/197648941.jpg,-0.02062389,-0.6545356
285,Fulica atra,data/images/fulica_atra/cropped/197643651.jpg,4.070221,-3.1749856
286,Fulica atra,data/images/fulica_atra/cropped/197643521.jpg,1.1031288,-7.944986
287,Fulica atra,data/images/fulica_atra/cropped/197643011.jpg,2.660088,-6.9075675
288,Fulica atra,data/images/fulica_atra/cropped/197642991.jpg,2.2831905,-0.2510987
289,Fulica atra,data/images/fulica_atra/cropped/197510321.jpg,2.0982702,-7.376804
290,Fulica atra,data/images/fulica_atra/cropped/196753641.jpg,2.319384,-6.160057
291,Fulica atra,data/images/fulica_atra/cropped/196050701.jpg,6.732103,-3.4160554
292,Fulica atra,data/images/fulica_atra/cropped/193843691.jpg,-2.8488214,-4.203267
293,Fulica atra,data/images/fulica_atra/cropped/193843611.jpg,-0.46407056,-3.4280782
294,Fulica atra,data/images/fulica_atra/cropped/193318261.jpg,2.0253139,-5.7036657
295,Fulica atra,data/images/fulica_atra/cropped/193318211.jpg,2.4440756,-5.0188074
296,Fulica atra,data/images/fulica_atra/cropped/193318201.jpg,3.2282186,-4.458541
297,Fulica atra,data/images/fulica_atra/cropped/191657201.jpg,3.083562,-6.790123
298,Fulica atra,data/images/fulica_atra/cropped/191433971.jpg,2.9363956,-5.0023327
299,Fulica atra,data/images/fulica_atra/cropped/191433891.jpg,-0.35523963,-2.9738815
300,Fulica atra,data/images/fulica_atra/cropped/191433691.jpg,2.509176,-5.604494
301,Fulica atra,data/images/fulica_atra/cropped/191433501.jpg,-0.36721775,-3.600484
302,Fulica atra,data/images/fulica_atra/cropped/191419561.jpg,3.0753725,-6.141802
303,Fulica atra,data/images/fulica_atra/cropped/191419491.jpg,2.6381192,-7.3727913
304,Fulica atra,data/images/fulica_atra/cropped/190821611.jpg,2.3546605,-6.698048
305,Fulica atra,data/images/fulica_atra/cropped/190619331.jpg,2.0911288,-4.886575
306,Fulica atra,data/images/fulica_atra/cropped/190619311.jpg,1.8686899,-3.5086946
307,Fulica atra,data/images/fulica_atra/cropped/189959981.jpg,3.2301857,-3.476836
308,Fulica atra,data/images/fulica_atra/cropped/189959961.jpg,2.4168332,-6.7247715
309,Fulica atra,data/images/fulica_atra/cropped/188086391.jpg,1.0707552,-3.9047446
310,Fulica atra,data/images/fulica_atra/cropped/187815321.jpg,0.09454577,-7.583968
311,Fulica atra,data/images/fulica_atra/cropped/187815311.jpg,-2.401013,-4.841173
312,Fulica atra,data/images/fulica_atra/cropped/187815301.jpg,2.5026858,-6.7685776
313,Fulica atra,data/images/fulica_atra/cropped/187815291.jpg,-0.67673904,-2.8321168
314,Fulica atra,data/images/fulica_atra/cropped/187815281.jpg,1.1249622,-5.0972934
315,Fulica atra,data/images/fulica_atra/cropped/187815271.jpg,0.9845415,-7.59491
316,Fulica atra,data/images/fulica_atra/cropped/187815261.jpg,1.4464818,-7.3791833
317,Fulica atra,data/images/fulica_atra/cropped/187815251.jpg,-1.0969218,-4.404284
318,Fulica atra,data/images/fulica_atra/cropped/187211941.jpg,5.690027,-3.7185378
319,Fulica atra,data/images/fulica_atra/cropped/187211921.jpg,7.439685,-2.1020238
320,Fulica atra,data/images/fulica_atra/cropped/186459811.jpg,1.7485493,-8.412262
321,Fulica atra,data/images/fulica_atra/cropped/186384091.jpg,3.8786325,-7.5966654
322,Fulica atra,data/images/fulica_atra/cropped/184926561.jpg,2.0829778,-3.1798735
323,Fulica atra,data/images/fulica_atra/cropped/182886281.jpg,2.0520878,-7.647177
324,Fulica atra,data/images/fulica_atra/cropped/182750671.jpg,0.702055,-6.639635
325,Fulica atra,data/images/fulica_atra/cropped/182749281.jpg,2.6098497,-5.879557
326,Fulica atra,data/images/fulica_atra/cropped/182749131.jpg,2.4612854,-6.2690935
327,Fulica atra,data/images/fulica_atra/cropped/182456201.jpg,1.8050513,-5.4853005
328,Fulica atra,data/images/fulica_atra/cropped/182456181.jpg,1.9671487,-6.2527785
329,Fulica atra,data/images/fulica_atra/cropped/181523291.jpg,1.2937323,-6.245491
330,Fulica atra,data/images/fulica_atra/cropped/181523281.jpg,5.8644814,-4.492362
331,Fulica atra,data/images/fulica_atra/cropped/181493341.jpg,1.7349137,-7.1576166
332,Fulica atra,data/images/fulica_atra/cropped/181189391.jpg,1.9468572,-3.2881165
333,Fulica atra,data/images/fulica_atra/cropped/177186691.jpg,0.8840227,-3.2176316
334,Fulica atra,data/images/fulica_atra/cropped/177185011.jpg,0.43096802,-8.012706
335,Fulica atra,data/images/fulica_atra/cropped/177185001.jpg,-1.0213398,-4.5535226
336,Fulica atra,data/images/fulica_atra/cropped/177184991.jpg,2.5353885,-2.6696897
337,Fulica atra,data/images/fulica_atra/cropped/177182251.jpg,1.2207475,-7.5475435
338,Fulica atra,data/images/fulica_atra/cropped/177182241.jpg,0.9484407,-6.850916
339,Fulica atra,data/images/fulica_atra/cropped/177182221.jpg,-0.115142524,-1.4522251
340,Fulica atra,data/images/fulica_atra/cropped/177180681.jpg,-0.4039612,-6.746154
341,Fulica atra,data/images/fulica_atra/cropped/177180661.jpg,0.3217563,-5.429096
342,Fulica atra,data/images/fulica_atra/cropped/177179201.jpg,6.752204,-3.585419
343,Fulica atra,data/images/fulica_atra/cropped/177040531.jpg,3.093838,-6.401328
344,Fulica atra,data/images/fulica_atra/cropped/177010421.jpg,-3.9456794,-5.919368
345,Fulica atra,data/images/fulica_atra/cropped/176947021.jpg,-0.12312318,-2.1324768
346,Fulica atra,data/images/fulica_atra/cropped/176913611.jpg,3.9469283,-0.218297
347,Fulica atra,data/images/fulica_atra/cropped/176744801.jpg,4.9447627,-2.1289053
348,Fulica atra,data/images/fulica_atra/cropped/176744791.jpg,1.4203031,-4.836795
349,Fulica atra,data/images/fulica_atra/cropped/174635411.jpg,4.078064,-3.6201136
350,Fulica atra,data/images/fulica_atra/cropped/174490541.jpg,1.6657605,4.8322773
351,Fulica atra,data/images/fulica_atra/cropped/173455681.jpg,4.2013965,-4.8067536
352,Fulica atra,data/images/fulica_atra/cropped/173271901.jpg,-0.04481581,-6.3736715
353,Fulica atra,data/images/fulica_atra/cropped/173161831.jpg,1.5322318,-6.1575556
354,Fulica atra,data/images/fulica_atra/cropped/173059761.jpg,3.313722,5.0774117
355,Fulica atra,data/images/fulica_atra/cropped/173059551.jpg,-0.5259952,-2.17525
356,Fulica atra,data/images/fulica_atra/cropped/172988371.jpg,1.5399671,-7.3092437
357,Fulica atra,data/images/fulica_atra/cropped/171595991.jpg,0.12957394,-1.9780861
358,Fulica atra,data/images/fulica_atra/cropped/171328651.jpg,1.5299846,-6.738017
359,Fulica atra,data/images/fulica_atra/cropped/171328641.jpg,6.0192556,-2.7374516
360,Fulica atra,data/images/fulica_atra/cropped/171328621.jpg,0.94015867,0.5463517
361,Fulica atra,data/images/fulica_atra/cropped/171328611.jpg,4.068613,-1.1534649
362,Fulica atra,data/images/fulica_atra/cropped/170976131.jpg,2.4437017,-7.360761
363,Fulica atra,data/images/fulica_atra/cropped/170499661.jpg,0.8487047,0.3722032
364,Fulica atra,data/images/fulica_atra/cropped/170499651.jpg,2.6783948,-3.6868954
365,Fulica atra,data/images/fulica_atra/cropped/170499591.jpg,-0.08218192,-3.0101924
366,Fulica atra,data/images/fulica_atra/cropped/170499581.jpg,2.1158473,-5.308554
367,Fulica atra,data/images/fulica_atra/cropped/170499571.jpg,5.7116914,1.125389
368,Fulica atra,data/images/fulica_atra/cropped/170492541.jpg,3.2798843,-1.8699245
369,Fulica atra,data/images/fulica_atra/cropped/169989221.jpg,5.669942,-5.5085297
370,Fulica atra,data/images/fulica_atra/cropped/169903391.jpg,-0.78848743,3.1968055
371,Fulica atra,data/images/fulica_atra/cropped/169588691.jpg,1.950659,-5.909852
372,Fulica atra,data/images/fulica_atra/cropped/168565711.jpg,3.7975652,-2.1473296
373,Fulica atra,data/images/fulica_atra/cropped/168541081.jpg,6.2702293,-3.4512937
374,Fulica atra,data/images/fulica_atra/cropped/168479441.jpg,-0.23897111,-5.653958
375,Fulica atra,data/images/fulica_atra/cropped/168199221.jpg,1.6106427,-5.6977477
376,Fulica atra,data/images/fulica_atra/cropped/167953651.jpg,3.2979007,-7.3788953
377,Fulica atra,data/images/fulica_atra/cropped/166891641.jpg,0.25782415,-8.542309
378,Fulica atra,data/images/fulica_atra/cropped/166658901.jpg,3.5385163,-7.350941
379,Fulica atra,data/images/fulica_atra/cropped/166610961.jpg,1.8364527,0.30925584
380,Fulica atra,data/images/fulica_atra/cropped/166553541.jpg,-4.1772637,5.156796
381,Fulica atra,data/images/fulica_atra/cropped/166381401.jpg,7.9948025,-2.6928623
382,Fulica atra,data/images/fulica_atra/cropped/166275771.jpg,3.594277,-5.254565
383,Fulica atra,data/images/fulica_atra/cropped/165597381.jpg,1.6599253,-5.967662
384,Fulica atra,data/images/fulica_atra/cropped/165597371.jpg,0.7756987,-3.856997
385,Fulica atra,data/images/fulica_atra/cropped/165596361.jpg,1.5513885,-6.291686
386,Fulica atra,data/images/fulica_atra/cropped/165534351.jpg,-0.94769573,-5.328911
387,Fulica atra,data/images/fulica_atra/cropped/165534341.jpg,5.785889,2.5706487
388,Fulica atra,data/images/fulica_atra/cropped/165008201.jpg,5.0649495,-1.1957835
389,Fulica atra,data/images/fulica_atra/cropped/161019331.jpg,5.304008,-3.2066367
390,Fulica atra,data/images/fulica_atra/cropped/160013101.jpg,4.7688475,-1.7242849
391,Fulica atra,data/images/fulica_atra/cropped/156784421.jpg,0.6879595,-8.411164
392,Fulica atra,data/images/fulica_atra/cropped/155095241.jpg,4.2292514,-6.128272
393,Fulica atra,data/images/fulica_atra/cropped/155095231.jpg,4.7951064,-4.0606813
394,Fulica atra,data/images/fulica_atra/cropped/152498151.jpg,6.490262,-3.013835
395,Fulica atra,data/images/fulica_atra/cropped/150152921.jpg,2.1364567,-7.2514744
396,Fulica atra,data/images/fulica_atra/cropped/149157351.jpg,3.713043,-6.605209
397,Fulica atra,data/images/fulica_atra/cropped/148434021.jpg,-0.630603,-2.0546136
398,Fulica atra,data/images/fulica_atra/cropped/148434011.jpg,1.1600522,-2.713349
399,Fulica atra,data/images/fulica_atra/cropped/148433991.jpg,4.915975,-4.7862506
400,Fulica atra,data/images/fulica_atra/cropped/148257341.jpg,2.0909495,-8.288539
401,Fulica atra,data/images/fulica_atra/cropped/148010761.jpg,6.8671045,-2.5544047
402,Fulica atra,data/images/fulica_atra/cropped/148010341.jpg,6.3518786,-3.8607395
403,Fulica atra,data/images/fulica_atra/cropped/147610051.jpg,6.5298285,-4.3009033
404,Fulica atra,data/images/fulica_atra/cropped/144517391.jpg,4.2409706,-3.2006028
405,Fulica atra,data/images/fulica_atra/cropped/144507771.jpg,0.9563519,-7.379019
406,Fulica atra,data/images/fulica_atra/cropped/144507761.jpg,0.23686999,-3.8087797
407,Fulica atra,data/images/fulica_atra/cropped/144459961.jpg,2.305034,-7.255606
408,Fulica atra,data/images/fulica_atra/cropped/143847361.jpg,-6.1773167,-0.8451447
409,Fulica atra,data/images/fulica_atra/cropped/143809761.jpg,6.106291,-2.2997634
410,Fulica atra,data/images/fulica_atra/cropped/143622201.jpg,4.178295,-2.0966887
411,Fulica atra,data/images/fulica_atra/cropped/143512051.jpg,0.40631297,-3.8184028
412,Fulica atra,data/images/fulica_atra/cropped/143512041.jpg,0.17553456,-4.5791025
413,Fulica atra,data/images/fulica_atra/cropped/143094491.jpg,-0.3279089,2.6960492
414,Fulica atra,data/images/fulica_atra/cropped/142455951.jpg,3.4854631,0.7609625
415,Fulica atra,data/images/fulica_atra/cropped/141951081.jpg,3.0415928,-4.2774014
416,Fulica atra,data/images/fulica_atra/cropped/141951051.jpg,-0.609172,-4.6178503
417,Fulica atra,data/images/fulica_atra/cropped/138666561.jpg,5.8971286,6.4150085
418,Fulica atra,data/images/fulica_atra/cropped/138618421.jpg,1.7895576,-3.4572604
419,Fulica atra,data/images/fulica_atra/cropped/138618321.jpg,2.9179556,-5.516614
420,Fulica atra,data/images/fulica_atra/cropped/138618061.jpg,-1.9562569,-3.9928582
421,Fulica atra,data/images/fulica_atra/cropped/138213271.jpg,2.4481382,-7.899107
422,Fulica atra,data/images/fulica_atra/cropped/136581541.jpg,4.1377234,-4.0745525
423,Fulica atra,data/images/fulica_atra/cropped/136581531.jpg,4.393992,-4.394249
424,Fulica atra,data/images/fulica_atra/cropped/135360471.jpg,1.1173834,-6.994054
425,Fulica atra,data/images/fulica_atra/cropped/127042781.jpg,4.7665973,-2.607621
426,Fulica atra,data/images/fulica_atra/cropped/125530451.jpg,2.1417878,-7.8811684
427,Fulica atra,data/images/fulica_atra/cropped/125526491.jpg,3.1597202,-2.644884
428,Fulica atra,data/images/fulica_atra/cropped/118276651.jpg,2.1989207,0.609664
429,Fulica atra,data/images/fulica_atra/cropped/118276631.jpg,-0.95547533,-6.007333
430,Fulica atra,data/images/fulica_atra/cropped/118276621.jpg,1.367831,-4.7937407
431,Fulica atra,data/images/fulica_atra/cropped/114828551.jpg,-0.30211696,-5.121198
432,Fulica atra,data/images/fulica_atra/cropped/112470111.jpg,-4.2435856,-3.8603501
433,Fulica atra,data/images/fulica_atra/cropped/111627461.jpg,1.3622628,-7.6067314
434,Fulica atra,data/images/fulica_atra/cropped/110711951.jpg,-0.084373936,-7.878682
435,Fulica atra,data/images/fulica_atra/cropped/110711941.jpg,1.6651746,-5.742283
436,Fulica atra,data/images/fulica_atra/cropped/109703781.jpg,2.2186763,-5.2767653
437,Fulica atra,data/images/fulica_atra/cropped/107794091.jpg,7.6120214,-3.3507879
438,Fulica atra,data/images/fulica_atra/cropped/107773821.jpg,6.4314446,-2.7146237
439,Fulica atra,data/images/fulica_atra/cropped/107687631.jpg,1.5951637,-4.6001005
440,Fulica atra,data/images/fulica_atra/cropped/107671021.jpg,1.9407281,-3.469504
441,Fulica atra,data/images/fulica_atra/cropped/103600801.jpg,4.541052,-2.27062
442,Fulica atra,data/images/fulica_atra/cropped/103142941.jpg,0.93054193,-1.4752775
443,Fulica atra,data/images/fulica_atra/cropped/93215481.jpg,5.7243214,-4.966243
444,Fulica atra,data/images/fulica_atra/cropped/92542901.jpg,3.1982245,-6.5216126
445,Fulica atra,data/images/fulica_atra/cropped/91990071.jpg,0.47433183,-0.4219022
446,Fulica atra,data/images/fulica_atra/cropped/90889791.jpg,4.2355447,-5.101489
447,Fulica atra,data/images/fulica_atra/cropped/89744781.jpg,2.068979,-4.6017466
448,Fulica atra,data/images/fulica_atra/cropped/88348311.jpg,0.20298749,0.92530215
449,Fulica atra,data/images/fulica_atra/cropped/85200041.jpg,4.401919,-3.4998832
450,Fulica atra,data/images/fulica_atra/cropped/84360401.jpg,0.83241636,-6.6377993
451,Fulica atra,data/images/fulica_atra/cropped/82577211.jpg,1.9749582,-6.5465884
452,Fulica atra,data/images/fulica_atra/cropped/74993081.jpg,4.7345614,-4.1042433
453,Fulica atra,data/images/fulica_atra/cropped/74993031.jpg,2.2405105,-5.8581
454,Fulica atra,data/images/fulica_atra/cropped/74116651.jpg,2.8234844,-5.8131027
455,Fulica atra,data/images/fulica_atra/cropped/73009891.jpg,2.8138263,-6.5139875
456,Fulica atra,data/images/fulica_atra/cropped/71121041.jpg,1.385069,-7.4819484
457,Fulica atra,data/images/fulica_atra/cropped/71121031.jpg,3.1026456,-5.6712556
458,Fulica atra,data/images/fulica_atra/cropped/71121021.jpg,2.1597166,-6.9635324
459,Fulica atra,data/images/fulica_atra/cropped/68530881.jpg,2.2009642,-6.701023
460,Fulica atra,data/images/fulica_atra/cropped/67122361.jpg,5.6744866,-0.9900849
461,Fulica atra,data/images/fulica_atra/cropped/67122351.jpg,3.5357783,-2.7237134
462,Fulica atra,data/images/fulica_atra/cropped/66949741.jpg,0.7207741,-6.785621
463,Fulica atra,data/images/fulica_atra/cropped/66822381.jpg,-0.7947154,-4.210348
464,Fulica atra,data/images/fulica_atra/cropped/66822371.jpg,1.901065,-3.1018593
465,Fulica atra,data/images/fulica_atra/cropped/65683311.jpg,3.6141193,-4.6602173
466,Fulica atra,data/images/fulica_atra/cropped/61602781.jpg,0.51432836,-7.8418584
467,Fulica atra,data/images/fulica_atra/cropped/61602771.jpg,-3.3354428,-5.820403
468,Fulica atra,data/images/fulica_atra/cropped/61602751.jpg,-3.1894698,-4.637565
469,Fulica atra,data/images/fulica_atra/cropped/61602741.jpg,-1.720971,-2.6011524
470,Fulica atra,data/images/fulica_atra/cropped/61602731.jpg,-0.9113459,-4.0456586
471,Fulica atra,data/images/fulica_atra/cropped/61223701.jpg,-0.076430194,-6.4806275
472,Fulica atra,data/images/fulica_atra/cropped/61098451.jpg,6.432919,-4.6044955
473,Fulica atra,data/images/fulica_atra/cropped/61032301.jpg,7.2257485,-2.3715568
474,Fulica atra,data/images/fulica_atra/cropped/61031611.jpg,4.057594,-0.41319725
475,Fulica atra,data/images/fulica_atra/cropped/61031551.jpg,3.2823513,-5.7253194
476,Fulica atra,data/images/fulica_atra/cropped/61026891.jpg,1.9327033,-7.021578
477,Fulica atra,data/images/fulica_atra/cropped/61026741.jpg,1.3789492,-7.6280303
478,Fulica atra,data/images/fulica_atra/cropped/61026621.jpg,4.0567575,-7.1352806
479,Fulica atra,data/images/fulica_atra/cropped/60894111.jpg,8.5587845,-0.4152355
480,Fulica atra,data/images/fulica_atra/cropped/60894101.jpg,7.5187063,-3.9031625
481,Fulica atra,data/images/fulica_atra/cropped/60894091.jpg,4.912022,-3.0489788
482,Fulica atra,data/images/fulica_atra/cropped/60894081.jpg,5.963941,-5.240288
483,Fulica atra,data/images/fulica_atra/cropped/60661911.jpg,-1.5840514,-5.24545
484,Fulica atra,data/images/fulica_atra/cropped/60094631.jpg,3.3850121,-3.0641642
485,Fulica atra,data/images/fulica_atra/cropped/59177111.jpg,6.711387,-3.7359555
486,Fulica atra,data/images/fulica_atra/cropped/57875081.jpg,3.623953,-5.2516665
487,Fulica atra,data/images/fulica_atra/cropped/55877931.jpg,4.591869,-2.975184
488,Fulica atra,data/images/fulica_atra/cropped/54319591.jpg,3.605036,-5.8625293
489,Fulica atra,data/images/fulica_atra/cropped/54312681.jpg,2.5057023,-4.605316
490,Fulica atra,data/images/fulica_atra/cropped/54145111.jpg,-0.9546034,-3.552111
491,Fulica atra,data/images/fulica_atra/cropped/51007901.jpg,6.792809,-5.2693634
492,Fulica atra,data/images/fulica_atra/cropped/51007891.jpg,5.180469,-4.1639037
493,Fulica atra,data/images/fulica_atra/cropped/51007881.jpg,5.9362655,-4.393915
494,Fulica atra,data/images/fulica_atra/cropped/51007861.jpg,5.850697,-6.1769776
495,Fulica atra,data/images/fulica_atra/cropped/44932111.jpg,-2.7834609,-0.73111856
496,Fulica atra,data/images/fulica_atra/cropped/43637951.jpg,-2.8001397,3.24153
497,Fulica atra,data/images/fulica_atra/cropped/43588681.jpg,5.0902696,-3.7871912
498,Fulica atra,data/images/fulica_atra/cropped/43588561.jpg,2.5888371,-5.697928
499,Fulica atra,data/images/fulica_atra/cropped/43560821.jpg,0.7190637,-6.367321
500,Fulica atra,data/images/fulica_atra/cropped/42247371.jpg,2.8038027,-7.7974243
501,Fulica atra,data/images/fulica_atra/cropped/41377851.jpg,6.436926,-0.59180635
502,Fulica atra,data/images/fulica_atra/cropped/41377841.jpg,3.1359582,1.6364977
503,Fulica atra,data/images/fulica_atra/cropped/40576931.jpg,4.2803426,-2.9887173
504,Fulica atra,data/images/fulica_atra/cropped/40576911.jpg,6.7527843,-2.8648925
505,Fulica atra,data/images/fulica_atra/cropped/32728041.jpg,1.5536295,-6.2093267
506,Fulica atra,data/images/fulica_atra/cropped/32440471.jpg,2.6433637,-7.4504333
507,Fulica atra,data/images/fulica_atra/cropped/32440461.jpg,1.1091305,-6.368537
508,Fulica atra,data/images/fulica_atra/cropped/32440451.jpg,1.4281389,-4.0811725
509,Fulica atra,data/images/fulica_atra/cropped/32240971.jpg,1.9194728,0.62743664
510,Fulica atra,data/images/fulica_atra/cropped/26957891.jpg,1.8846813,-7.1299534
511,Fulica atra,data/images/fulica_atra/cropped/26856941.jpg,3.4180074,3.1505718
512,Fulica atra,data/images/fulica_atra/cropped/25739391.jpg,-0.2387577,-0.67923504
513,Fulica atra,data/images/fulica_atra/cropped/25415811.jpg,-0.046017725,-5.1652083
514,Fulica atra,data/images/fulica_atra/cropped/24748191.jpg,5.2074513,0.49864706
515,Fulica atra,data/images/fulica_atra/cropped/22130301.jpg,-0.23181647,-4.063041
516,Fulica atra,data/images/fulica_atra/cropped/22130291.jpg,5.2315483,-4.69173
517,Fulica atra,data/images/fulica_atra/cropped/21082691.jpg,2.7863233,-6.288467
518,Fulica atra,data/images/fulica_atra/cropped/20827591.jpg,-1.5504827,-4.284222
519,Fulica atra,data/images/fulica_atra/cropped/20827571.jpg,1.1754262,-5.3211427
520,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/203864201.jpg,2.428714,5.35392
521,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/203859741.jpg,0.108383775,1.3251392
522,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/203836101.jpg,-1.5731527,5.9798093
523,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200542521.jpg,-3.7045455,7.8884835
524,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200512791.jpg,0.7507031,5.8149843
525,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200196711.jpg,-2.5213115,7.7166834
526,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200196701.jpg,-0.33949023,9.220265
527,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200196691.jpg,-3.4281003,4.2690988
528,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200196661.jpg,-1.3517177,7.085603
529,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200196631.jpg,3.4481623,2.3140025
530,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200108441.jpg,-2.427934,6.4845977
531,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/200108401.jpg,-3.9027383,3.322767
532,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/199975081.jpg,1.0337983,7.2470284
533,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/199179591.jpg,-5.57234,3.5366642
534,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/199132041.jpg,-0.46132714,4.1656394
535,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198308081.jpg,0.6456122,6.0952315
536,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198307961.jpg,-4.1314735,2.8567417
537,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198307811.jpg,-3.8751476,3.1998408
538,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198307581.jpg,-3.6041021,5.356302
539,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198307361.jpg,-3.3465295,4.319741
540,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198307251.jpg,-3.8240216,3.5445507
541,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198284991.jpg,1.9891181,3.9808712
542,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198284951.jpg,-0.47078937,8.424135
543,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198284931.jpg,1.3184396,7.329538
544,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/198284911.jpg,-3.1898944,4.7218833
545,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/197708461.jpg,0.19251466,6.663944
546,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/197708001.jpg,-3.709629,5.7025976
547,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/196308151.jpg,-2.2259872,6.8937473
548,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/196050821.jpg,-3.0279012,8.438803
549,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/193318341.jpg,-2.5451353,4.5608816
550,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/193304171.jpg,-3.0516763,6.025694
551,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/193268041.jpg,1.1849694,8.533523
552,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/192577201.jpg,-0.71478736,5.0690527
553,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/191981011.jpg,-3.28101,5.831283
554,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/191841011.jpg,3.4804342,3.0915205
555,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/191659801.jpg,-2.9277985,5.3855147
556,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/191659561.jpg,-5.57234,3.5366642
557,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/191659241.jpg,-2.1919146,4.9477344
558,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/190821261.jpg,0.4169938,6.5603743
559,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/190620421.jpg,0.97435856,6.8006105
560,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/190620401.jpg,-0.62730896,8.122832
561,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/190620381.jpg,-2.3080616,7.032761
562,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/190620291.jpg,-0.11011196,1.7602042
563,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/190618881.jpg,-3.358635,7.4604716
564,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/190618871.jpg,1.4802631,10.075875
565,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/189059441.jpg,3.5511508,4.3501034
566,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/189059391.jpg,2.3952343,8.225468
567,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187938551.jpg,0.044033017,6.779651
568,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187212141.jpg,-0.62256944,6.5308714
569,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187212091.jpg,-0.8327,6.7769237
570,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187212081.jpg,0.0112070795,5.3891068
